country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth
Mauritius,MUS,1999,12563.05762,10528.83887,14830.66699,1.175573945,10686.74384,8956.339084,10686.74384,1730.40476,4301.82812,0.34241888,34.241888,,,0.8831314204
Mauritius,MUS,2000,13593.5957,11039.06641,15425.68164,1.18514502,11469.98508,9314.527947,11469.98508,2155.457136,4386.61523,0.322697197,32.2697197,,,0.8141618858
Mauritius,MUS,2001,14048.69141,11388.65234,14681.79004,1.193917036,11766.89082,9538.897592,11766.89082,2227.993227,3293.1377,0.2344088573,23.44088573,,,0.7401639337
Mauritius,MUS,2002,14287.09082,11826.79395,15974.25977,1.201812029,11887.95791,9840.801776,11887.95791,2047.156136,4147.46582,0.2902946354,29.02946354,,,0.6612681419
Mauritius,MUS,2003,15121.37402,12334.91895,16630.17969,1.208994031,12507.40172,10202.63015,12507.40172,2304.771569,4295.26074,0.2840522782,28.40522782,,,0.5975977796
Mauritius,MUS,2004,15776.16895,13261.98047,18108.22656,1.215677023,12977.26999,10909.13147,12977.26999,2068.138521,4846.24609,0.3071877656,30.71877656,,,0.5527729524
Mauritius,MUS,2005,16056.71289,14147.8418,18029.00781,1.222002983,13139.66751,11577.58369,13139.66751,1562.083822,3881.16601,0.2417160995,24.17160995,,,0.5203651858
,,,,,,,,,,,,,,,Average,0.9289655082
Mozambique,MOZ,1985,4059.851807,6121.962402,5750.995605,12.98440456,312.6713888,471.4858023,312.6713888,-158.8144135,-370.966797,-0.0913744675,-9.13744675,2.409622429,460.5757549,
Mozambique,MOZ,1986,4125.333496,6121.962402,5857.303711,13.03438473,316.4962199,469.6778965,316.4962199,-153.1816766,-264.658691,-0.06415449594,-6.415449594,,,0.3849246207
Mozambique,MOZ,1987,4321.777832,6220.508789,6018.067383,13.02086067,331.9118407,477.734072,331.9118407,-145.8222314,-202.441406,-0.04684215938,-4.684215938,,,-0.1037567962
Mozambique,MOZ,1988,4518.222168,6479.64502,6343.961914,13.00255299,347.4873105,498.3363671,347.4873105,-150.8490566,-135.683106,-0.03003019793,-3.003019793,,,-0.1406026872
Mozambique,MOZ,1989,4811.906738,7011.836426,6845.255859,13.05961323,368.4570633,536.9099607,368.4570633,-168.4528974,-166.580567,-0.03461841138,-3.461841138,,,0.4388387422
Mozambique,MOZ,1990,4860.025391,6743.544434,6723.79834,13.24764919,366.8594572,509.0370629,366.8594572,-142.1776057,-19.746094,-0.004062961078,-0.4062961078,,,1.439827939
Mozambique,MOZ,1991,5098.166504,6973.313477,6878.240234,13.59197044,375.0866386,513.0465452,375.0866386,-137.9599066,-95.073243,-0.01864851666,-1.864851666,,,2.599112077
Mozambique,MOZ,1992,4831.464844,6487.65918,6247.518066,14.07123089,343.3576552,461.0583986,343.3576552,-117.7007434,-240.141114,-0.04970358302,-4.970358302,,,3.526055711
Mozambique,MOZ,1993,5255.045898,6978.430176,6466.114746,14.63699532,359.024908,476.7665783,359.024908,-117.7416704,-512.31543,-0.09749019132,-9.749019132,,,4.020717409
Mozambique,MOZ,1994,5578.697266,7706.073242,7589.802734,15.21704388,366.608476,506.4106605,366.608476,-139.8021845,-116.270508,-0.02084187445,-2.084187445,,,3.962893663
Mozambique,MOZ,1995,5703.509766,7157.020508,6116.665039,15.75913239,361.9177519,454.1506684,361.9177519,-92.23291651,-1040.355469,-0.182406187,-18.2406187,,,3.562377255
Mozambique,MOZ,1996,7234.635742,7707.342285,7846.856934,16.24823189,445.2568003,474.3495992,445.2568003,-29.09279891,139.514649,0.01928426724,1.928426724,,,3.103594081
Mozambique,MOZ,1997,8019.01709,8375.207031,9076.414063,16.70135117,480.1418166,501.46883,480.1418166,-21.32701345,701.207032,0.08744301504,8.744301504,,,2.788729771
Mozambique,MOZ,1998,8970.023438,8974.173828,9643.654297,17.13677979,523.436932,523.679124,523.436932,-0.2421919433,669.480469,0.07463530877,7.463530877,,,2.607146066
Mozambique,MOZ,1999,9671.746094,9543.755859,10480.50879,17.58486938,550.0038633,542.7254336,550.0038633,7.278429668,936.752931,0.09685458261,9.685458261,,,2.614782914
Mozambique,MOZ,2000,9834.086914,9668.943359,11971.27441,18.06768608,544.2914422,535.1511708,544.2914422,9.140271436,2302.331051,0.2341174195,23.41174195,,,2.745637113
Mozambique,MOZ,2001,11085.07813,10015.59863,11495.87402,18.58875847,596.3323558,538.7986856,596.3323558,57.53367024,1480.27539,0.1335376596,13.35376596,,,2.88400179
Mozambique,MOZ,2002,12059.90625,13319.18457,15417.0957,19.13965797,630.1004056,695.894597,630.1004056,-65.79419141,2097.91113,0.173957499,17.3957499,,,2.963616429
Mozambique,MOZ,2003,12843.87305,14102.99219,15595.39844,19.71659851,651.4243846,715.2852548,651.4243846,-63.86087029,1492.40625,0.1161959671,11.61959671,,,3.014372257
Mozambique,MOZ,2004,13847.13184,14827.70215,16379.20801,20.31270409,681.6981028,729.9718484,681.6981028,-48.27374562,1551.50586,0.1120452869,11.20452869,,,3.023369268
Mozambique,MOZ,2005,15054.69434,15819.83301,17297.04102,20.92307091,719.5260392,756.0951773,719.5260392,-36.56913812,1477.20801,0.09812275006,9.812275006,,,3.004852615
,,,,,,,,,,,,,,,Average,2.422024512
Namibia,NAM,1985,6836.772461,6153.307129,6943.219727,1.148301959,5953.810674,5358.614153,5953.810674,595.1965218,789.912598,0.1155388164,11.55388164,18.02983781,5909.878212,
Namibia,NAM,1986,7162.700195,6536.894043,7271.903809,1.193591952,6000.962207,5476.657271,6000.962207,524.304936,735.009766,0.1026162964,10.26162964,,,3.944083927
Namibia,NAM,1987,7417.246094,7408.647461,8195.600586,1.245990038,5952.893577,5945.992532,5952.893577,6.901044742,786.953125,0.1060977504,10.60977504,,,4.389949674
Namibia,NAM,1988,7477.559082,7132.200195,8072.277344,1.302741051,5739.866013,5474.764298,5739.866013,265.1017151,940.077149,0.1257197889,12.57197889,,,4.554692355
Namibia,NAM,1989,7616.54248,7239.634277,8272.55957,1.359933019,5600.67472,5323.522685,5600.67472,277.1520345,1032.925293,0.1356160352,13.56160352,,,4.390125571
Namibia,NAM,1990,7772.488281,6420.725098,7909.504395,1.414692044,5494.120303,4538.602677,5494.120303,955.5176257,1488.779297,0.1915447464,19.15447464,,,4.02659721
Namibia,NAM,1991,8407.15918,7302.245117,8261.206055,1.465739965,5735.778092,4981.951295,5735.778092,753.826797,958.960938,0.1140648009,11.40648009,,,3.608412249
Namibia,NAM,1992,9011.579102,7264.987305,8659.416992,1.513720989,5953.262964,4799.422983,5953.262964,1153.839981,1394.429687,0.1547375517,15.47375517,,,3.273501791
Namibia,NAM,1993,8869.237305,7270.015137,8680.018555,1.559983015,5685.470431,4660.316854,5685.470431,1025.153577,1410.003418,0.1589768511,15.89768511,,,3.056179199
Namibia,NAM,1994,9022.665039,7335.645508,8926.237305,1.606717944,5615.587398,4565.608753,5615.587398,1049.978646,1590.591797,0.176288468,17.6288468,,,2.9958614
Namibia,NAM,1995,9374.459961,7551.618652,9353.380859,1.65535903,5663.097728,4561.921925,5663.097728,1101.175803,1801.762207,0.1921990402,19.21990402,,,3.027356866
Namibia,NAM,1996,9673.628906,8170.546875,10282.49512,1.706488967,5668.732171,4787.928333,5668.732171,880.8038376,2111.948245,0.2183201636,21.83201636,,,3.088752112
Namibia,NAM,1997,10081.86621,8697.902344,10556.52246,1.758993983,5731.609265,4944.816428,5731.609265,786.7928369,1858.620116,0.1843527852,18.43527852,,,3.076786139
Namibia,NAM,1998,10413.71973,9001.80957,11336.99902,1.810565948,5751.637902,4971.820872,5751.637902,779.8170299,2335.18945,0.2242416265,22.42416265,,,2.93190116
Namibia,NAM,1999,10764.58691,9203.462891,11599.79883,1.858042002,5793.511072,4953.312617,5793.511072,840.1984548,2396.335939,0.2226129028,22.26129028,,,2.622166514
Namibia,NAM,2000,11140.50586,9616.535156,11835.51563,1.899256945,5865.718111,5063.314462,5865.718111,802.4036495,2218.980474,0.1991813031,19.91813031,,,2.218192213
Namibia,NAM,2001,11271.73535,10320.69727,13271.99316,1.933596015,5829.415898,5337.566477,5829.415898,491.8494208,2951.29589,0.2618315458,26.18315458,,,1.80802656
Namibia,NAM,2002,11811.5,10139.68164,12992.19043,1.962146997,6019.681511,5167.646285,6019.681511,852.035226,2852.50879,0.2415026703,24.15026703,,,1.476574309
Namibia,NAM,2003,12312.2832,10845.4541,13642.66504,1.986534953,6197.868898,5459.483149,6197.868898,738.3857494,2797.21094,0.2271886452,22.71886452,,,1.242921964
Namibia,NAM,2004,13822.94531,11134.52637,14109.49414,2.009227991,6879.729614,5541.693835,6879.729614,1338.035779,2974.96777,0.2152195283,21.52195283,,,1.142342749
Namibia,NAM,2005,14172.56348,11030.33008,14125.8252,2.032196045,6974.013907,5427.788381,6974.013907,1546.225527,3095.49512,0.2184146237,21.84146237,,,1.143128311
,,,,,,,,,,,,,,,Average,2.900877614
Niger,NER,1985,6465.682129,6189.733887,7265.415527,6.915926933,934.897403,894.9970043,934.897403,39.9003987,1075.68164,0.1663678508,16.63678508,16.54253804,789.1794703,
Niger,NER,1986,6346.609375,5969.418457,7053.356934,7.116744041,891.7855326,838.7850431,891.7855326,53.00048953,1083.938477,0.1707901673,17.07901673,,,2.903690423
Niger,NER,1987,6259.157715,6184.725098,7037.751953,7.323968887,854.6128215,844.4499415,854.6128215,10.16288001,853.026855,0.1362846079,13.62846079,,,2.911792876
Niger,NER,1988,6640.789063,6027.541992,7230.533203,7.540253162,880.7116844,799.3819123,880.7116844,81.32977207,1202.991211,0.181151848,18.1151848,,,2.953102045
Niger,NER,1989,6592.691895,6090.856934,7121.167969,7.768994808,848.5900761,783.9954955,848.5900761,64.59458056,1030.311035,0.1562807805,15.62807805,,,3.033606977
Niger,NER,1990,6542.23584,6247.023926,7369.01123,8.012861252,816.4668817,779.6246222,816.4668817,36.84225955,1121.987304,0.1714990611,17.14990611,,,3.138970356
Niger,NER,1991,6565.965332,6241.390625,7496.386719,8.272975922,793.6642623,754.4311362,793.6642623,39.23312603,1254.996094,0.1911365703,19.11365703,,,3.246214577
Niger,NER,1992,6579.620117,6392.766113,7393.759766,8.549424171,769.5980437,747.7423023,769.5980437,21.85574142,1000.993653,0.1521354782,15.21354782,,,3.341581695
Niger,NER,1993,6640.826172,6508.887695,7276.447754,8.842414856,751.0195213,736.0984302,751.0195213,14.92109103,767.560059,0.1155820133,11.55820133,,,3.427022442
Niger,NER,1994,6818.384766,6283.221191,7671.489258,9.151762962,745.0351145,686.5585589,745.0351145,58.47655553,1388.268067,0.2036065893,20.36065893,,,3.498457277
Niger,NER,1995,7042.338379,6828.982422,8064.73877,9.477333069,743.0717405,720.5595047,743.0717405,22.51223582,1235.756348,0.175475287,17.5475287,,,3.557457818
Niger,NER,1996,7400.740234,6847.995605,8162.729004,9.819964409,753.6422665,697.3544221,753.6422665,56.28784443,1314.733399,0.177648905,17.7648905,,,3.615271696
Niger,NER,1997,7437.458496,6910.868652,8260.775391,10.18006134,730.5907349,678.8631641,730.5907349,51.72757083,1349.906739,0.1815010786,18.15010786,,,3.666988148
Niger,NER,1998,8382.907227,7688.869141,9290.399414,10.55654907,794.0954162,728.3506277,794.0954162,65.74478851,1601.530273,0.1910471188,19.10471188,,,3.698285476
Niger,NER,1999,8466.217773,7995.770996,9160.429688,10.94782925,773.3238782,730.3521834,773.3238782,42.97169478,1164.658692,0.1375654068,13.75654068,,,3.706515997
Niger,NER,2000,8247.490234,7749.286133,8862.933594,11.35297298,726.4608353,682.5776954,726.4608353,43.88313985,1113.647461,0.1350286486,13.50286486,,,3.700676369
Niger,NER,2001,8867.525391,8250.357422,9661.722656,11.77197647,753.2741349,700.8472573,753.2741349,52.42687756,1411.365234,0.1591611156,15.91611156,,,3.690693977
Niger,NER,2002,9335.464844,8679.003906,10268.76953,12.20600224,764.8257522,711.0439385,764.8257522,53.78181366,1589.765624,0.1702931403,17.02931403,,,3.686940516
Niger,NER,2003,9652.817383,9122.582031,10580.2832,12.65686989,762.6543898,720.7613028,762.6543898,41.89308704,1457.701169,0.1510130267,15.10130267,,,3.693819165
Niger,NER,2004,9573.517578,9205.811523,10610.83789,13.12701225,729.2990511,701.2876462,729.2990511,28.01140488,1405.026367,0.1467617681,14.67617681,,,3.714523133
Niger,NER,2005,10283.96289,9242.913086,11336.75391,13.61844921,755.1493369,678.7052581,755.1493369,76.44407876,2093.840824,0.2036025262,20.36025262,,,3.743707636
,,,,,,,,,,,,,,,Average,3.44646593
Nigeria,NGA,1985,218302.9219,164548.4688,194854.2344,83.61329651,2610.863714,1967.970116,2610.863714,642.8935988,30305.7656,0.13882437,13.882437,10.44598092,3007.12451,
Nigeria,NGA,1986,222419.5469,163168.5156,195592.8281,85.81850433,2591.743455,1901.320897,2591.743455,690.4225582,32424.3125,0.1457799593,14.57799593,,,2.637388923
Nigeria,NGA,1987,220877.2813,154790.0781,178566.5625,88.10163116,2507.073687,1756.949061,2507.073687,750.1246269,23776.4844,0.1076456766,10.76456766,,,2.660413215
Nigeria,NGA,1988,237626.7031,172963.5469,192957.5938,90.45027924,2627.152786,1912.250005,2627.152786,714.9027813,19994.0469,0.08414057275,8.414057275,,,2.665839496
Nigeria,NGA,1989,254607.9219,172983.5625,202200.9844,92.84435272,2742.309192,1863.156535,2742.309192,879.1526572,29217.4219,0.1147545673,11.47545673,,,2.646839236
Nigeria,NGA,1990,283525.3125,184266.1719,226124.4688,95.26998901,2976.019158,1934.147089,2976.019158,1041.872069,41858.2969,0.1476351319,14.76351319,,,2.612583554
Nigeria,NGA,1991,283558.5,202980.7344,241447.8125,97.72632599,2901.556946,2077.032287,2901.556946,824.5246589,38467.0781,0.1356583495,13.56583495,,,2.578290399
Nigeria,NGA,1992,291016.7188,219746.0469,257337.75,100.2215652,2903.733525,2192.602425,2903.733525,711.1311,37591.7031,0.1291736889,12.91736889,,,2.553292764
Nigeria,NGA,1993,295548.0625,227704.2969,270343,102.761734,2876.051727,2215.847164,2876.051727,660.2045621,42638.7031,0.1442699463,14.42699463,,,2.534553112
Nigeria,NGA,1994,297867.3125,233358.625,272971.3125,105.3557816,2827.251699,2214.95794,2827.251699,612.2937585,39612.6875,0.1329876957,13.29876957,,,2.524332258
Nigeria,NGA,1995,304267.4375,245738.9375,272950.4063,108.011467,2816.991991,2275.11897,2816.991991,541.8730217,27211.4688,0.08943273399,8.943273399,,,2.520683117
Nigeria,NGA,1996,316840.2188,290719.4063,322845.4375,110.7329025,2861.301489,2625.411235,2861.301489,235.890254,32126.0312,0.1013950543,10.13950543,,,2.519580166
Nigeria,NGA,1997,325997,282130.9063,317775.625,113.5227051,2871.645806,2485.237698,2871.645806,386.4081081,35644.7187,0.1093406341,10.93406341,,,2.519398062
Nigeria,NGA,1998,335175,284425.1563,317955.125,116.3857498,2879.862875,2443.814271,2879.862875,436.0486038,33529.9687,0.1000372006,10.00372006,,,2.52200183
Nigeria,NGA,1999,336764.5313,269131.9063,301783.625,119.3270721,2822.197221,2255.413642,2822.197221,566.783579,32651.7187,0.09695711889,9.695711889,,,2.527218586
Nigeria,NGA,2000,354673.9688,274032.6875,312979.625,122.3520126,2898.79963,2239.707232,2898.79963,659.0923973,38946.9375,0.1098105328,10.98105328,,,2.534999348
Nigeria,NGA,2001,370318.875,399302.9375,418384.8438,125.4634323,2951.608036,3182.624054,2951.608036,-231.0160177,19081.9063,0.05152831138,5.152831138,,,2.543006555
Nigeria,NGA,2002,449372.5938,408303.7188,436056.4375,128.6667175,3492.531733,3173.343711,3492.531733,319.1880216,27752.7187,0.06175881458,6.175881458,,,2.553162417
Nigeria,NGA,2003,495356.6563,471534.3125,520900.625,131.9725342,3753.482945,3572.973084,3753.482945,180.509861,49366.3125,0.0996581188,9.96581188,,,2.569286576
Nigeria,NGA,2004,547267.5,505348.8125,534246.0625,135.3936157,4042.048048,3732.441961,4042.048048,309.6060865,28897.25,0.0528027884,5.28027884,,,2.592267793
Nigeria,NGA,2005,582905.1875,494929.9375,518283.875,138.9394836,4195.389046,3562.197906,4195.389046,633.1911399,23353.9375,0.04006472751,4.006472751,,,2.618932866
,,,,,,,,,,,,,,,Average,2.571703514
Rwanda,RWA,1985,5907.46875,7350.638672,8192.644531,6.120107174,965.2557679,1201.063717,965.2557679,-235.8079493,842.005859,0.1425324271,14.25324271,7.893032424,869.0267706,
Rwanda,RWA,1986,6173.763672,7741.310059,8497.298828,6.407671928,963.4955942,1208.131463,963.4955942,-244.6358685,755.988769,0.1224518477,12.24518477,,,4.698688206
Rwanda,RWA,1987,6182.266113,7570.342285,8319.999023,6.732131004,918.3223127,1124.509057,918.3223127,-206.186744,749.656738,0.1212592154,12.12592154,,,5.063603125
Rwanda,RWA,1988,6184.646973,7633.703613,8437.594727,7.030179024,879.7282334,1085.847684,879.7282334,-206.1194509,803.891114,0.1299817302,12.99817302,,,4.427246288
Rwanda,RWA,1989,6385.643555,8361,8928.782227,7.216028214,884.9249706,1158.670636,884.9249706,-273.7456654,567.782227,0.08891542757,8.891542757,,,2.643591143
Rwanda,RWA,1990,6232.433594,8380.539063,8752.249023,7.235797882,861.3332898,1158.205246,861.3332898,-296.8719558,371.70996,0.05964122271,5.964122271,,,0.273968829
Rwanda,RWA,1991,6004.806641,7498.845215,7830.885254,7.051758766,851.5331905,1063.400701,851.5331905,-211.8675104,332.040039,0.05529570873,5.529570873,,,-2.543452968
Rwanda,RWA,1992,6403.914551,7910.224121,8400.040039,6.701850891,955.5441706,1180.304404,955.5441706,-224.7602333,489.815918,0.07648695405,7.648695405,,,-4.961994399
Rwanda,RWA,1993,5851.415039,7407.081055,7873.108887,6.299909115,928.8094371,1175.744113,928.8094371,-246.934676,466.027832,0.07964361251,7.964361251,,,-5.997474169
Rwanda,RWA,1994,2995.200684,4920.652344,4853.667969,6.005095005,498.7765691,819.4129052,498.7765691,-320.636336,-66.984375,-0.02236390214,-2.236390214,,,-4.679656557
Rwanda,RWA,1995,3999.270264,4585.317871,4753.57373,5.928078175,674.6318361,773.4914648,674.6318361,-98.85962865,168.255859,0.04207164005,4.207164005,,,-1.282524755
Rwanda,RWA,1996,4594.378906,5059.163574,5316.705566,6.115168095,751.308686,827.3139013,751.308686,-76.00521536,257.541992,0.05605588857,5.605588857,,,3.155996167
Rwanda,RWA,1997,5253.07373,5900.689941,6205.414551,6.522381783,805.3919419,904.6833101,805.3919419,-99.29136818,304.72461,0.0580088203,5.80088203,,,6.659075951
Rwanda,RWA,1998,5736.531738,6201.544434,6562.508301,7.059813023,812.5614261,878.4289915,812.5614261,-65.8675654,360.963867,0.06292371131,6.292371131,,,8.239800396
Rwanda,RWA,1999,6107.73291,6384.676758,6856.816406,7.593238831,804.364652,840.8370789,804.364652,-36.47242687,472.139648,0.07730194738,7.730194738,,,7.555806454
Rwanda,RWA,2000,6617.730957,7096.825195,7673.087891,8.02570343,824.5670943,884.2620783,824.5670943,-59.69498402,576.262696,0.08707859231,8.707859231,,,5.695390447
Rwanda,RWA,2001,7180.642578,7418.852051,7980.23584,8.329405785,862.0834143,890.6820297,862.0834143,-28.59861545,561.383789,0.07818016047,7.818016047,,,3.784121325
Rwanda,RWA,2002,8127.038086,8417.18457,9000.072266,8.536205292,952.0668503,986.0569518,952.0668503,-33.99010146,582.887696,0.07172203327,7.172203327,,,2.482764225
Rwanda,RWA,2003,8306.46582,8184.833984,8878.108398,8.680345535,956.9280147,942.9156882,956.9280147,14.01232653,693.274414,0.08346201971,8.346201971,,,1.68857517
Rwanda,RWA,2004,8925.668945,8756.487305,9552.049805,8.818437576,1012.159906,992.9749153,1012.159906,19.18499037,795.5625,0.08913197486,8.913197486,,,1.590858802
Rwanda,RWA,2005,9763,9543.583008,10497.97266,8.991735458,1085.774826,1061.372752,1085.774826,24.40207377,954.389652,0.09775577712,9.775577712,,,1.965176716
,,,,,,,,,,,,,,,Average,2.02297802
Senegal,SEN,1985,15123.4248,14795.41797,16991.72656,6.484737873,2332.156688,2281.575333,2332.156688,50.58135524,2196.30859,0.1452256099,14.52256099,20.40190835,2357.670048,
Senegal,SEN,1986,15812.20508,14829.48633,17342.25781,6.686159134,2364.916055,2217.937987,2364.916055,146.9780677,2512.77148,0.1589134132,15.89134132,,,3.106081771
Senegal,SEN,1987,16443.88477,15594.46875,18295.24023,6.893896103,2385.28178,2262.069013,2385.28178,123.2127678,2700.77148,0.1642416934,16.42416934,,,3.106970158
Senegal,SEN,1988,17275.41602,16161.99414,18969.32422,7.10797596,2430.426906,2273.782893,2430.426906,156.6440132,2807.33008,0.1625043401,16.25043401,,,3.10535369
Senegal,SEN,1989,17032.73828,16073.15234,18681.22461,7.32859993,2324.146282,2193.209139,2324.146282,130.9371434,2608.07227,0.1531211381,15.31211381,,,3.103893024
Senegal,SEN,1990,17697.72656,16251.2998,19240.11133,7.555616856,2342.327158,2150.889876,2342.327158,191.4372827,2988.81153,0.1688811001,16.88811001,,,3.097684799
Senegal,SEN,1991,17627.53906,16108.2168,18886.73047,7.789652824,2262.942837,2067.899194,2262.942837,195.0436424,2778.51367,0.1576234584,15.76234584,,,3.09750974
Senegal,SEN,1992,18017.72852,16620.83398,19763.70117,8.029725075,2243.878632,2069.913207,2243.878632,173.9654256,3142.86719,0.1744319317,17.44319317,,,3.08193775
Senegal,SEN,1993,17618.02148,16300.54297,19245.5,8.272170067,2129.794399,1970.528028,2129.794399,159.2663714,2944.95703,0.167155945,16.7155945,,,3.019343623
Senegal,SEN,1994,18123.60352,15721.4873,18360.27148,8.512172699,2129.139546,1846.941769,2129.139546,282.1977778,2638.78418,0.1455993107,14.55993107,,,2.901326134
Senegal,SEN,1995,18980.11719,16697.9707,19944.75391,8.746605873,2169.997993,1909.080041,2169.997993,260.9179518,3246.78321,0.1710623374,17.10623374,,,2.754093253
Senegal,SEN,1996,19971.05664,17551.7793,21289.77539,8.974077225,2225.416178,1955.831097,2225.416178,269.5850815,3737.99609,0.1871706719,18.71706719,,,2.600681399
Senegal,SEN,1997,20594.95898,17823.15234,22387.07813,9.196528435,2239.427532,1938.030472,2239.427532,301.3970608,4563.92579,0.2216040243,22.16040243,,,2.478819877
Senegal,SEN,1998,21809.78906,19083.30664,23799.17188,9.418393135,2315.659237,2026.174355,2315.659237,289.4848814,4715.86524,0.2162269991,21.62269991,,,2.412483162
Senegal,SEN,1999,24235.81445,19978.79492,26947.85938,9.645956993,2512.536026,2071.209206,2512.536026,441.3268205,6969.06446,0.2875523112,28.75523112,,,2.416164358
Senegal,SEN,2000,23936.05859,20559.12891,26966.66016,9.884052277,2421.684742,2080.03037,2421.684742,341.6543727,6407.53125,0.267693665,26.7693665,,,2.46834279
Senegal,SEN,2001,25032.54883,21485.86523,28169.5293,10.13449669,2470.033747,2120.072253,2470.033747,349.9614937,6683.66407,0.2669989427,26.69989427,,,2.533823233
Senegal,SEN,2002,25196.46289,22404.21875,28346.56445,10.39686108,2423.468266,2154.902194,2423.468266,268.5660719,5942.3457,0.235840472,23.5840472,,,2.58882506
Senegal,SEN,2003,26877.27734,23520.92773,30834.69336,10.67098999,2518.723883,2204.19359,2518.723883,314.5302932,7313.76563,0.2721170577,27.21170577,,,2.636650696
Senegal,SEN,2004,28458.48633,24572.85547,31995.23633,10.95594406,2597.538485,2242.878873,2597.538485,354.6596111,7422.38086,0.2608143235,26.08143235,,,2.670362078
Senegal,SEN,2005,30058.5957,25830.9043,34837.12109,11.25126553,2671.574644,2295.822122,2671.574644,375.7525221,9006.21679,0.2996220076,29.96220076,,,2.69553649
,,,,,,,,,,,,,,,Average,2.793794154
Sierra Leone,SLE,1985,6874.95752,5646.796387,5744.362305,3.799550056,1809.413593,1486.175022,1809.413593,323.2385716,97.565918,0.01419149394,1.419149394,1.022374606,1357.759616,
Sierra Leone,SLE,1986,6975.321777,5648.188477,5750.644531,3.912437916,1782.858138,1443.649356,1782.858138,339.208782,102.456054,0.01468836238,1.468836238,,,2.971084953
Sierra Leone,SLE,1987,7256.77832,6031.062988,5940.052246,4.034667969,1798.606075,1494.810238,1798.606075,303.7958368,-91.010742,-0.01254148025,-1.254148025,,,3.124140386
Sierra Leone,SLE,1988,7435.688965,6232.630859,6242.052734,4.152984142,1790.444825,1500.759609,1790.444825,289.6852155,9.421875,0.001267115266,0.1267115266,,,2.93248847
Sierra Leone,SLE,1989,7688.054199,6312.832031,6449.157715,4.24946785,1809.18046,1485.558252,1809.18046,323.6222079,136.325684,0.01773214398,1.773214398,,,2.323238055
Sierra Leone,SLE,1990,7968.056152,6259.228027,6334.298828,4.312245846,1847.774092,1451.500738,1847.774092,396.2733541,75.070801,0.009421469875,0.9421469875,,,1.477314295
Sierra Leone,SLE,1991,7331.209473,5844.663574,6005.455566,4.337238789,1690.294178,1347.554022,1690.294178,342.740156,160.791992,0.02193253277,2.193253277,,,0.5795806615
Sierra Leone,SLE,1992,6624.019043,5146.987793,5400.085938,4.331332207,1529.326019,1188.315176,1529.326019,341.0108436,253.098145,0.03820915117,3.820915117,,,-0.1361830023
Sierra Leone,SLE,1993,6627.616211,5466.779297,5374.148926,4.307299137,1538.694203,1269.189607,1538.694203,269.5045961,-92.630371,-0.01397642351,-1.397642351,,,-0.5548655437
Sierra Leone,SLE,1994,6859.58252,5491.046875,5628.429688,4.283620834,1601.35147,1281.870429,1601.35147,319.4810414,137.382813,0.02002786796,2.002786796,,,-0.5497250654
Sierra Leone,SLE,1995,6171.90918,5017.401367,5023.603027,4.274818897,1443.782609,1173.710861,1443.782609,270.0717483,6.20166,0.001004820359,0.1004820359,,,-0.2054789007
Sierra Leone,SLE,1996,4642.098633,3676.402344,3800.802002,4.282350063,1084.007277,858.5011244,1084.007277,225.5061531,124.399658,0.02679815054,2.679815054,,,0.1761750891
Sierra Leone,SLE,1997,3825.28125,3245.22998,3222.643799,4.305455208,888.4731266,753.7484013,888.4731266,134.7247253,-22.586181,-0.005904449771,-0.5904449771,,,0.5395435838
Sierra Leone,SLE,1998,3793.24707,3102.804443,3104.010742,4.353645802,871.280587,712.6910603,871.280587,158.5895267,1.206299,0.0003180122406,0.03180122406,,,1.119291496
Sierra Leone,SLE,1999,3485.167969,2885.058594,2855.631592,4.437802792,785.3363776,650.1096892,785.3363776,135.2266883,-29.427002,-0.008443496056,-0.8443496056,,,1.933023352
Sierra Leone,SLE,2000,3617.858154,3577.55835,3604.279541,4.564297199,792.6429845,783.8136287,792.6429845,8.829355812,26.721191,0.0073859145,0.73859145,,,2.850383691
Sierra Leone,SLE,2001,4275.220703,4385.186035,4425.544922,4.739147186,902.1076019,925.3112138,902.1076019,-23.20361189,40.358887,0.009440187958,0.9440187958,,,3.830819497
Sierra Leone,SLE,2002,5404.619629,5455.462402,5515.353027,4.957215786,1090.25305,1100.509366,1090.25305,-10.25631629,59.890625,0.01108137651,1.108137651,,,4.601431258
Sierra Leone,SLE,2003,5907.958008,5762.594238,5863.219238,5.199549198,1136.244275,1108.28728,1136.244275,27.95699482,100.625,0.01703211158,1.703211158,,,4.888498352
Sierra Leone,SLE,2004,6297.762207,5938.712891,6027.534668,5.439694881,1157.741812,1091.736397,1157.741812,66.00541462,88.821777,0.01410370447,1.410370447,,,4.618586609
Sierra Leone,SLE,2005,6581.482422,6012.279297,6215.845215,5.658379078,1163.139184,1062.544452,1163.139184,100.5947317,203.565918,0.0309301013,3.09301013,,,4.020155575
,,,,,,,,,,,,,,,Average,2.026975141
South Africa,ZAF,1985,327396.625,217899.5781,273763,33.73014832,9706.349996,6460.083603,9706.349996,3246.266392,55863.4219,0.170629193,17.0629193,16.33725921,9367.065877,
South Africa,ZAF,1986,327454.875,219414.7813,267520.25,34.49041748,9494.082674,6361.615699,9494.082674,3132.466975,48105.4687,0.1469071691,14.69071691,,,2.253975146
