country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth,,Country,s_avg,gdp_avg,pop_grow
Congo,COG,1983,12614.30469,4724.988281,10193.65625,2.009165049,6278.381508,2351.717338,6278.381508,3926.66417,5468.667969,0.4335290849,43.35290849,,,2.971002229,,,,,
Congo,COG,1984,13524.87793,5133.458008,10123.28418,2.068131924,6539.659184,2482.171446,6539.659184,4057.487738,4989.826172,0.3689368731,36.89368731,,,2.934894524,,,,,
Congo,COG,1985,13368.98828,5362.374023,10167.82031,2.127769947,6283.098555,2520.185056,6283.098555,3762.913499,4805.446287,0.359447266,35.9447266,,,2.883666284,,,,,
,,,,,,,,,,,,,,,Average,3.004667963,,,,,
Côte d'Ivoire,CIV,1970,19600.38281,14907.81836,20432.61328,5.242394924,3738.822255,2843.703799,3738.822255,895.118456,5524.79492,0.2818717866,28.18717866,26.45501059,3855.032486,,,,,,
Côte d'Ivoire,CIV,1971,21454.10742,15540.77148,20254.81055,5.479338169,3915.455984,2836.249744,3915.455984,1079.206239,4714.03907,0.2197266462,21.97266462,,,4.519751916,,,,,
Côte d'Ivoire,CIV,1972,22362.5957,16084.58691,20667.20703,5.737280846,3897.769048,2803.520926,3897.769048,1094.248122,4582.62012,0.2049234437,20.49234437,,,4.707551698,,,,,
Côte d'Ivoire,CIV,1973,23690.70313,17789.87695,23254.68555,6.013862133,3939.349225,2958.145125,3939.349225,981.2040997,5464.8086,0.2306731282,23.06731282,,,4.820773018,,,,,
Côte d'Ivoire,CIV,1974,24715.99414,19045.47266,23764.58008,6.305286884,3919.884154,3020.556084,3919.884154,899.3280693,4719.10742,0.1909333443,19.09333443,,,4.84588347,,,,,
Côte d'Ivoire,CIV,1975,26755.73047,19707.07227,25659.38281,6.6086092,4048.617441,2982.030208,4048.617441,1066.587233,5952.31054,0.2224686239,22.24686239,,,4.810602937,,,,,
Côte d'Ivoire,CIV,1976,29965.02539,21857.125,29232.42188,6.922982216,4328.340657,3157.183468,4328.340657,1171.157189,7375.29688,0.2461301729,24.61301729,,,4.75702234,,,,,
Côte d'Ivoire,CIV,1977,31373.36914,23906.25977,34281.92188,7.248827934,4328.060954,3297.948301,4328.060954,1030.112652,10375.66211,0.3307155844,33.07155844,,,4.706724759,,,,,
Côte d'Ivoire,CIV,1978,34479.30469,26786.60352,38658.84766,7.585914135,4545.174659,3531.097643,4545.174659,1014.077016,11872.24414,0.3443295695,34.43295695,,,4.650216615,,,,,
Côte d'Ivoire,CIV,1979,35134.39063,27563.41406,38573.22656,7.934278965,4428.176875,3473.965836,4428.176875,954.2110384,11009.8125,0.313362842,31.3362842,,,4.592259071,,,,,
Côte d'Ivoire,CIV,1980,31284.9082,21857.91992,32210.73633,8.293675423,3772.140409,2635.492566,3772.140409,1136.647843,10352.81641,0.3309204663,33.09204663,,,4.52966753,,,,,
Côte d'Ivoire,CIV,1981,32379.875,22207.67383,32582.87695,8.664056778,3737.264867,2563.195787,3737.264867,1174.06908,10375.20312,0.3204213457,32.04213457,,,4.465828913,,,,,
Côte d'Ivoire,CIV,1982,32444.92188,21347.87891,30983.59766,9.044472694,3587.26517,2360.32322,3587.26517,1226.941951,9635.71875,0.296986961,29.6986961,,,4.390736646,,,,,
Côte d'Ivoire,CIV,1983,31179.66211,21038.78906,29337.08984,9.432730675,3305.475708,2230.402816,3305.475708,1075.072892,8298.30078,0.2661446667,26.61446667,,,4.292765252,,,,,
Côte d'Ivoire,CIV,1984,30337.50586,20904.72852,27828.58203,9.826054573,3087.455462,2127.479383,3087.455462,959.9760789,6923.85351,0.2282275129,22.82275129,,,4.169777677,,,,,
Côte d'Ivoire,CIV,1985,31702.88086,23698.65234,30196.65234,10.22255802,3101.266904,2318.27027,3101.266904,782.9966339,6498,0.2049656001,20.49656001,,,4.03522537,,,,,
,,,,,,,,,,,,,,,Average,4.552985814,,,,,
Ethiopia,ETH,1970,20639.75,14475.14258,15471.00488,28.41507721,726.3661417,509.4176754,726.3661417,216.9484663,995.8623,0.04824972686,4.824972686,4.356978119,699.3149785,,,,,,
Ethiopia,ETH,1971,21453.62891,15346.77148,16418.55859,29.24520683,733.5776093,524.7619403,733.5776093,208.815669,1071.78711,0.04995831309,4.995831309,,,2.921440663,,,,,
Ethiopia,ETH,1972,22727.61328,15868.62988,17142.16797,30.1325798,754.2538153,526.6269926,754.2538153,227.6268227,1273.53809,0.05603483632,5.603483632,,,3.034250963,,,,,
Ethiopia,ETH,1973,23442.07813,15820.46973,16940.27539,31.02511406,755.5839468,509.9246275,755.5839468,245.6593193,1119.80566,0.04776904393,4.776904393,,,2.962024048,,,,,
Ethiopia,ETH,1974,23355.29688,16135.20996,17034.79297,31.85170746,733.2510167,506.5728417,733.2510167,226.6781751,899.58301,0.03851730143,3.851730143,,,2.664271913,,,,,
Ethiopia,ETH,1975,22509.77539,17167.19336,18119.51953,32.56682205,691.1873488,527.1375062,691.1873488,164.0498426,952.32617,0.04230722668,4.230722668,,,2.245137379,,,,,
Ethiopia,ETH,1976,22794.48438,17320.3125,17974.51172,33.14689255,687.6808843,522.5320133,687.6808843,165.1488709,654.19922,0.02869989113,2.869989113,,,1.78117011,,,,,
Ethiopia,ETH,1977,22535.20898,17977.80078,18576.32031,33.62239075,670.2440986,534.697277,670.2440986,135.5468216,598.51953,0.02655930684,2.655930684,,,1.434518181,,,,,
Ethiopia,ETH,1978,21576.74023,18254.49805,18711.7168,34.06831741,633.3374193,535.8203586,633.3374193,97.51706079,457.21875,0.02119035337,2.119035337,,,1.326278858,,,,,
Ethiopia,ETH,1979,23267.13672,19087.86523,19788.94727,34.59022522,672.6506281,551.8283015,672.6506281,120.8223266,701.08204,0.03013185715,3.013185715,,,1.531944779,,,,,
Ethiopia,ETH,1980,24754.95313,19845.13086,20830.25391,35.26489639,701.9715259,562.744624,701.9715259,139.2269019,985.12305,0.03979498748,3.979498748,,,1.950467699,,,,,
Ethiopia,ETH,1981,25719.96484,20443.45313,21515.54883,36.12028885,712.0642071,565.9825483,712.0642071,146.0816588,1072.0957,0.04168340457,4.168340457,,,2.425620227,,,,,
Ethiopia,ETH,1982,26063.58398,20922.5957,22266.25977,37.13684845,701.8254124,563.3917948,701.8254124,138.4336177,1343.66407,0.05155331174,5.155331174,,,2.814372842,,,,,
Ethiopia,ETH,1983,27128.64258,22160.10547,23440.44141,38.28588486,708.580791,578.8061462,708.580791,129.7746448,1280.33594,0.04719498723,4.719498723,,,3.094060099,,,,,
Ethiopia,ETH,1984,27303.81055,20363.27539,22389.08008,39.51880264,690.9068273,515.2806773,690.9068273,175.62615,2025.80469,0.07419494383,7.419494383,,,3.220293287,,,,,
Ethiopia,ETH,1985,25114.97656,20288.77734,21626.82813,40.80034256,615.5579827,497.2697793,615.5579827,118.2882034,1338.05079,0.05327700732,5.327700732,,,3.242861206,,,,,
,,,,,,,,,,,,,,,Average,2.443247484,,,,,
Gabon,GAB,1970,7990.632813,2427.56665,3659.572998,0.590117991,13540.7375,4113.697069,13540.7375,9427.040436,1232.006348,0.1541813242,15.41813242,26.66588881,22801.61056,,,,,,
Gabon,GAB,1971,8810.37207,2642.390381,4059.293457,0.601731002,14641.71206,4391.31501,14641.71206,10250.39705,1416.903076,0.1608221611,16.08221611,,,1.967913396,,,,,
Gabon,GAB,1972,9809.205078,3126.810059,4826.807129,0.613123,15998.75568,5099.808781,15998.75568,10898.9469,1699.99707,0.1733063033,17.33063033,,,1.893204432,,,,,
Gabon,GAB,1973,10808.01758,3204.441406,5219.463379,0.624620974,17303.32158,5130.217427,17303.32158,12173.10416,2015.021973,0.1864377031,18.64377031,,,1.875312784,,,,,
Gabon,GAB,1974,15075.79102,3061.337646,8698.163086,0.636695981,23678.16269,4808.162353,23678.16269,18870.00033,5636.82544,0.3738991495,37.38991495,,,1.933173477,,,,,
Gabon,GAB,1975,17968.85547,3741.088867,10712.07422,0.64971602,27656.47593,5758.036976,27656.47593,21898.43896,6970.985353,0.3879482121,38.79482121,,,2.044938148,,,,,
Gabon,GAB,1976,24370.31641,4272.962402,14317.74023,0.66377002,36715.00019,6437.413974,36715.00019,30277.58622,10044.77783,0.4121726472,41.21726472,,,2.163098887,,,,,
Gabon,GAB,1977,21304.02539,4766.028809,12587.49902,0.678773999,31386.03633,7021.525303,31386.03633,24364.51102,7821.470211,0.3671357909,36.71357909,,,2.2604183,,,,,
Gabon,GAB,1978,16180.5752,4899.186035,7764.569336,0.69473201,23290.38387,7051.907735,23290.38387,16238.47614,2865.383301,0.1770878517,17.70878517,,,2.351005051,,,,,
Gabon,GAB,1979,16257.33789,4566.51709,8162.903809,0.71153301,22848.3256,6417.856973,22848.3256,16430.46863,3596.386719,0.2212162128,22.12162128,,,2.418342578,,,,,
Gabon,GAB,1980,16672.37695,5140.01123,8834.517578,0.729158998,22865.21458,7049.232395,22865.21458,15815.98218,3694.506348,0.2215944589,22.15944589,,,2.47718486,,,,,
Gabon,GAB,1981,17521.88672,5855.939453,11281.52148,0.747587025,23437.92245,7833.12077,23437.92245,15604.80168,5425.582027,0.3096459938,30.96459938,,,2.527298854,,,,,
Gabon,GAB,1982,16979.14453,5635.103516,10692.99121,0.766855001,22141.27118,7348.329878,22141.27118,14792.9413,5057.887694,0.2978882526,29.78882526,,,2.577355593,,,,,
Gabon,GAB,1983,17931.37695,6870.793945,11667.62598,0.787012994,22784.09262,8730.216651,22784.09262,14053.87597,4796.832035,0.2675105235,26.75105235,,,2.628657696,,,,,
Gabon,GAB,1984,19277.82422,6841.611816,11896.51855,0.808082998,23856.24282,8466.471678,23856.24282,15389.77114,5054.906734,0.2622135505,26.22135505,,,2.677211706,,,,,
Gabon,GAB,1985,18828.08203,6564.505371,12090.20996,0.83008498,22682.11386,7908.232927,22682.11386,14773.88093,5525.704589,0.2934820753,29.34820753,,,2.722737894,,,,,
,,,,,,,,,,,,,,,Average,2.301190244,,,,,
Gambia,GMB,1970,1133.251343,1126.419067,1171.674927,0.447284997,2533.622524,2518.347529,2533.622524,15.27499479,45.25586,0.03993453022,3.993453022,0.9268117523,2545.974496,,,,,,
Gambia,GMB,1971,1132.504883,1148.520752,1213.141968,0.460193992,2460.92931,2495.731739,2460.92931,-34.80242958,64.621216,0.05706043035,5.706043035,,,2.886078247,,,,,
Gambia,GMB,1972,1135.242188,1147.2771,1122.30542,0.474539012,2392.305288,2417.666558,2392.305288,-25.36126998,-24.97168,-0.02199678647,-2.199678647,,,3.117168031,,,,,
Gambia,GMB,1973,1240.255859,1161.189575,1151.16272,0.489861012,2531.852564,2370.447018,2531.852564,161.4055458,-10.026855,-0.008084505247,-0.8084505247,,,3.228817782,,,,,
Gambia,GMB,1974,1313.167847,1444.307617,1393.102417,0.505511999,2597.698669,2857.118367,2597.698669,-259.4196978,-51.2052,-0.03899364435,-3.899364435,,,3.194985234,,,,,
Gambia,GMB,1975,1393.226196,1589.410034,1556.284302,0.521070004,2673.77931,3050.281194,2673.77931,-376.5018836,-33.125732,-0.02377627703,-2.377627703,,,3.077672742,,,,,
Gambia,GMB,1976,1374.657104,1546.546875,1597.52478,0.53640902,2562.703185,2883.148525,2562.703185,-320.4453404,50.977905,0.03708408799,3.708408799,,,2.943753408,,,,,
Gambia,GMB,1977,1396.08252,1635.152466,1706.998535,0.551817,2529.973741,2963.215098,2529.973741,-433.2413572,71.846069,0.05146262343,5.146262343,,,2.872431191,,,,,
Gambia,GMB,1978,1465.921753,1892.573975,1916.353638,0.56783098,2581.616369,3332.988234,2581.616369,-751.3718642,23.779663,0.01622164549,1.622164549,,,2.902045424,,,,,
Gambia,GMB,1979,1418.871216,1943.758423,1969.780273,0.585156977,2424.770227,3321.772617,2424.770227,-897.0023902,26.02185,0.01833982514,1.833982514,,,3.051259549,,,,,
Gambia,GMB,1980,1422.302734,1813.026001,1863.610229,0.604368985,2353.368173,2999.866052,2353.368173,-646.4978791,50.584228,0.03556502198,3.556502198,,,3.283222922,,,,,
Gambia,GMB,1981,1678.914795,1927.168091,1922.202026,0.625410974,2684.498457,3081.442717,2684.498457,-396.9442596,-4.966065,-0.002957901744,-0.2957901744,,,3.481646068,,,,,
Gambia,GMB,1982,1796.925171,1926.713379,1903.718994,0.648209989,2772.134341,2972.359901,2772.134341,-200.2255599,-22.994385,-0.01279651784,-1.279651784,,,3.645445307,,,,,
Gambia,GMB,1983,1733.855469,1762.340454,1779.525269,0.673237979,2575.397591,2617.708016,2575.397591,-42.31042497,17.184815,0.009911330735,0.9911330735,,,3.861092921,,,,,
Gambia,GMB,1984,1782.908325,1746.524902,1746.981445,0.701103985,2543.001271,2491.106796,2543.001271,51.89447468,0.456543,0.0002560664469,0.02560664469,,,4.139101903,,,,,
Gambia,GMB,1985,1843.374512,1806.254028,1789.77417,0.732096016,2517.940914,2467.236522,2517.940914,50.70439285,-16.479858,-0.008940048749,-0.8940048749,,,4.420461396,,,,,
,,,,,,,,,,,,,,,Average,3.340345475,,,,,
Ghana,GHA,1970,27324.54492,22707.39258,30466.375,8.596982956,3178.387704,2641.321112,3178.387704,537.0665923,7758.98242,0.2839565103,28.39565103,24.08791868,2742.121363,,,,,,
Ghana,GHA,1971,28854.50391,23211.76953,31576.75781,8.827273369,3268.790113,2629.551455,3268.790113,639.2386578,8364.98828,0.2899023427,28.99023427,,,2.678735251,,,,,
Ghana,GHA,1972,28130.75977,21790.8125,26890.53125,9.083573341,3096.88255,2398.925146,3096.88255,697.9574042,5099.71875,0.1812862074,18.12862074,,,2.903501017,,,,,
Ghana,GHA,1973,29690.57617,24038.25,30445.95898,9.350111008,3175.424992,2570.905306,3175.424992,604.5196859,6407.70898,0.2158162557,21.58162557,,,2.934282105,,,,,
Ghana,GHA,1974,31725.12891,26670.03906,35280.31641,9.604275703,3303.229717,2776.892281,3303.229717,526.3374362,8610.27735,0.2714024386,27.14024386,,,2.718306711,,,,,
Ghana,GHA,1975,27781.17969,22582.45703,29909.09766,9.831406593,2825.758392,2296.971122,2825.758392,528.7872708,7326.64063,0.2637267644,26.37267644,,,2.364893481,,,,,
Ghana,GHA,1976,26800.45117,21766.60156,27920.08789,10.02347183,2673.769291,2171.5631,2673.769291,502.2061912,6153.48633,0.2296038336,22.96038336,,,1.953588586,,,,,
Ghana,GHA,1977,27409.92188,22164.06055,29969.07031,10.18988991,2689.913446,2175.103043,2689.913446,514.8104029,7805.00976,0.2847512588,28.47512588,,,1.66028381,,,,,
Ghana,GHA,1978,29733.17188,24728.17773,32073.48438,10.35449886,2871.522058,2388.157849,2871.522058,483.3642089,7345.30665,0.2470408028,24.70408028,,,1.61541441,,,,,
Ghana,GHA,1979,28985.92383,24364.13477,31307.07422,10.55077744,2747.278482,2309.226491,2747.278482,438.0519906,6942.93945,0.2395279685,23.95279685,,,1.895587441,,,,,
Ghana,GHA,1980,29119.49219,25323.23633,32160.61914,10.8020277,2695.743151,2344.303962,2695.743151,351.4391895,6837.38281,0.2348043285,23.48043285,,,2.381343569,,,,,
Ghana,GHA,1981,28101.95508,23488.80469,29787.55664,11.11760521,2527.698596,2112.757581,2527.698596,414.941015,6298.75195,0.224139279,22.4139279,,,2.921465476,,,,,
Ghana,GHA,1982,26156.79883,20429.56445,25719.53516,11.48810577,2276.859158,1778.323151,2276.859158,498.5360071,5289.97071,0.2022407537,20.22407537,,,3.332557264,,,,,
Ghana,GHA,1983,24962.57031,20774.3418,26131.98828,11.89512539,2098.554617,1746.458412,2098.554617,352.0962052,5357.64648,0.2146271964,21.46271964,,,3.542965465,,,,,
Ghana,GHA,1984,27121.22461,23398.19727,29468.89453,12.31115818,2202.979136,1900.568324,2202.979136,302.4108118,6070.69726,0.2238356618,22.38356618,,,3.497506553,,,,,
Ghana,GHA,1985,28498.97852,24859.22461,31910.02539,12.71622753,2241.150408,1954.921344,2241.150408,286.2290645,7050.80078,0.247405386,24.7405386,,,3.290261924,,,,,
,,,,,,,,,,,,,,,Average,2.646046204,,,,,
Guinea,GIN,1970,5210.174316,5497.417969,5279.335449,4.219769955,1234.705771,1302.776698,1234.705771,-68.0709271,-218.08252,-0.04185704868,-4.185704868,-4.224236927,1444.670836,,,,,,
Guinea,GIN,1971,5489.742676,5791.67041,5562.025391,4.263840199,1287.511356,1358.322578,1287.511356,-70.81122179,-229.645019,-0.04183165452,-4.183165452,,,1.04437551,,,,,
Guinea,GIN,1972,5616.839844,5929.193359,5694.039551,4.298090935,1306.822012,1379.494629,1306.822012,-72.67261669,-235.153808,-0.04186585599,-4.186585599,,,0.803283763,,,,,
Guinea,GIN,1973,5704.87207,6020.730957,5782.422363,4.324359894,1319.240815,1392.282582,1319.240815,-73.04176681,-238.308594,-0.04177281998,-4.177281998,,,0.6111773668,,,,,
Guinea,GIN,1974,6004.390137,6333.841309,6082.808105,4.345544815,1381.734717,1457.548266,1381.734717,-75.81354836,-251.033204,-0.04180827666,-4.180827666,,,0.4898972685,,,,,
Guinea,GIN,1975,6177.131836,6515.72168,6256.23584,4.364513874,1415.308099,1492.886005,1415.308099,-77.5779053,-259.48584,-0.04200749586,-4.200749586,,,0.4365173944,,,,,
Guinea,GIN,1976,6666.568848,7028.791504,6750.773926,4.381600857,1521.491588,1604.16061,1521.491588,-82.66902163,-278.017578,-0.0417032486,-4.17032486,,,0.391497965,,,,,
Guinea,GIN,1977,6443.03418,6821.036133,6550.194336,4.39848423,1464.830574,1550.769714,1464.830574,-85.93914022,-270.841797,-0.04203637439,-4.203637439,,,0.3853243039,,,,,
Guinea,GIN,1978,6880.919922,7253.516113,6969.27002,4.421133995,1556.369911,1640.64607,1556.369911,-84.27615888,-284.246093,-0.04130931565,-4.130931565,,,0.5149447813,,,,,
Guinea,GIN,1979,6797.807617,7153.85498,6868.462891,4.45707798,1525.171345,1605.054929,1525.171345,-79.88358395,-285.392089,-0.04198296055,-4.198296055,,,0.8130037461,,,,,
Guinea,GIN,1980,6974.64502,7355.033691,7055.03418,4.511901855,1545.83261,1630.140444,1545.83261,-84.30783364,-299.999511,-0.04301287164,-4.301287164,,,1.230040741,,,,,
Guinea,GIN,1981,7017.172363,7381.632813,7099.748535,4.589784145,1528.86762,1608.274503,1528.86762,-79.40688243,-281.884278,-0.04017063618,-4.017063618,,,1.726152131,,,,,
Guinea,GIN,1982,7143.481445,7717.377441,7405.608398,4.690605164,1522.933864,1645.28396,1522.933864,-122.3500968,-311.769043,-0.04364385145,-4.364385145,,,2.196639664,,,,,
Guinea,GIN,1983,7236.347656,7464.680664,7192.031738,4.810495853,1504.283109,1551.748695,1504.283109,-47.4655867,-272.648926,-0.03767769861,-3.767769861,,,2.555974865,,,,,
Guinea,GIN,1984,7337.657227,7656.95459,7324.824707,4.943143845,1484.411026,1549.005012,1484.411026,-64.59398573,-332.129883,-0.04526375009,-4.526375009,,,2.75747025,,,,,
Guinea,GIN,1985,7704.535156,8208.015625,7838.706055,5.084766865,1515.218959,1614.236374,1515.218959,-99.01741464,-369.30957,-0.04793404956,-4.793404956,,,2.865039425,,,,,
,,,,,,,,,,,,,,,Average,1.254755945,,,,,
Guinea-Bissau,GNB,1970,969.3677368,714.2130737,995.0369873,0.71182698,1361.802466,1003.35207,1361.802466,358.4503963,280.8239136,0.2896980196,28.96980196,22.82129297,1376.326341,,,,,,
Guinea-Bissau,GNB,1971,931.4560547,725.7730713,988.4715576,0.726256013,1282.54505,999.3350255,1282.54505,283.2100247,262.6984863,0.2820299304,28.20299304,,,2.027042161,,,,,
Guinea-Bissau,GNB,1972,990.835083,820.1087036,1065.462891,0.741490006,1336.275708,1106.027994,1336.275708,230.2477148,245.3541874,0.2476236375,24.76236375,,,2.097606454,,,,,
Guinea-Bissau,GNB,1973,1001.832275,869.526062,1107.560425,0.756280005,1324.684334,1149.740911,1324.684334,174.9434232,238.034363,0.2375990163,23.75990163,,,1.994632278,,,,,
Guinea-Bissau,GNB,1974,1047.508301,938.237854,1158.157471,0.768944979,1362.266911,1220.162534,1362.266911,142.1043768,219.919617,0.2099454647,20.99454647,,,1.674640863,,,,,
Guinea-Bissau,GNB,1975,1129.691406,908.0820313,1123.507446,0.77846998,1451.168876,1166.495889,1451.168876,284.6729873,215.4254147,0.1906940369,19.06940369,,,1.238710345,,,,,
Guinea-Bissau,GNB,1976,1185.537231,962.9885254,1197.603027,0.784156024,1511.863959,1228.057295,1511.863959,283.8066645,234.6145016,0.1978972026,19.78972026,,,0.7304127514,,,,,
Guinea-Bissau,GNB,1977,1100.533325,867.8770752,1112.005493,0.786754012,1398.827725,1103.111089,1398.827725,295.716636,244.1284178,0.2218273743,22.18273743,,,0.3313100863,,,,,
Guinea-Bissau,GNB,1978,1244.989868,1004.408813,1300.444092,0.788495004,1578.944523,1273.830282,1578.944523,305.1142414,296.035279,0.2377812757,23.77812757,,,0.2212879723,,,,,
Guinea-Bissau,GNB,1979,1269.81665,1072.078979,1379.876465,0.792461991,1602.369154,1352.84593,1602.369154,249.5232241,307.797486,0.2423952198,24.23952198,,,0.5031087045,,,,,
Guinea-Bissau,GNB,1980,1067.247314,823.895813,1125.596924,0.800854027,1332.636508,1028.771518,1332.636508,303.8649901,301.701111,0.2826909068,28.26909068,,,1.058982777,,,,,
Guinea-Bissau,GNB,1981,1061.937622,871.3582153,1076.014771,0.814507008,1303.779601,1069.798303,1303.779601,233.9812977,204.6565557,0.1927199409,19.27199409,,,1.704802691,,,,,
Guinea-Bissau,GNB,1982,1106.53894,993.585022,1226.70752,0.832668006,1328.907718,1193.254712,1328.907718,135.653006,233.122498,0.2106771751,21.06771751,,,2.22969205,,,,,
Guinea-Bissau,GNB,1983,1068.916626,966.1148071,1157.107544,0.854112983,1251.493242,1131.132328,1251.493242,120.3609135,190.9927369,0.1786787971,17.86787971,,,2.575453464,,,,,
Guinea-Bissau,GNB,1984,1127.707031,1071.466797,1355.833008,0.876873016,1286.055119,1221.917857,1286.055119,64.13726158,284.366211,0.2521631977,25.21631977,,,2.664756707,,,,,
Guinea-Bissau,GNB,1985,1176.198486,1202.540039,1410.710327,0.899509013,1307.600557,1336.884925,1307.600557,-29.28436805,208.170288,0.1769856793,17.69856793,,,2.581445271,,,,,
,,,,,,,,,,,,,,,Average,1.575592305,,,,,
Kenya,KEN,1970,22637.17383,19910.43164,24461.86328,11.25249195,2011.747614,1769.424207,2011.747614,242.3234073,4551.43164,0.2010600649,20.10600649,14.02078927,2185.921965,,,,,,
Kenya,KEN,1971,24108.80664,22496.40039,27041.38477,11.65751362,2068.091655,1929.776891,2068.091655,138.3147644,4544.98438,0.1885196745,18.85196745,,,3.599395332,,,,,
Kenya,KEN,1972,25320.73828,23019.72266,27118.7168,12.08318806,2095.534569,1905.1034,2095.534569,190.4311684,4098.99414,0.1618828841,16.18828841,,,3.651502832,,,,,
Kenya,KEN,1973,26638.20313,21482.23242,26513.44922,12.52985191,2125.979087,1714.484143,2125.979087,411.494944,5031.2168,0.1888722289,18.88722289,,,3.696572856,,,,,
Kenya,KEN,1974,27944.10938,24931.83203,29522.61719,12.99759483,2149.944643,1918.188123,2149.944643,231.7565203,4590.78516,0.1642845402,16.42845402,,,3.733028318,,,,,
Kenya,KEN,1975,27840.09961,24563.8418,27378.7207,13.48662853,2064.274222,1821.347844,2064.274222,242.9263772,2814.8789,0.1011087941,10.11087941,,,3.762493803,,,,,
Kenya,KEN,1976,28961.09961,23908.49414,27246.74219,13.9967041,2069.137091,1708.151717,2069.137091,360.9853744,3338.24805,0.1152666195,11.52666195,,,3.782083631,,,,,
Kenya,KEN,1977,31619.14258,26307.35742,31086.77539,14.52829266,2176.383923,1810.76731,2176.383923,365.6166133,4779.41797,0.1511558373,15.11558373,,,3.797955263,,,,,
Kenya,KEN,1978,34462.08984,30954.2793,36947.00391,15.08299446,2284.83077,2052.26352,2284.83077,232.5672498,5992.72461,0.1738932444,17.38932444,,,3.81807975,,,,,
Kenya,KEN,1979,35756.44141,31732.53711,35775.82422,15.66285229,2282.881863,2025.974358,2282.881863,256.9075048,4043.28711,0.1130785657,11.30785657,,,3.844447676,,,,,
Kenya,KEN,1980,37755.75391,32555.0332,38650.60547,16.26898956,2320.719045,2001.048257,2320.719045,319.6707878,6095.57227,0.161447505,16.1447505,,,3.869903507,,,,,
Kenya,KEN,1981,39177.22656,31209.59766,37113.54297,16.90167618,2317.949187,1846.538611,2317.949187,471.4105758,5903.94531,0.1506983987,15.06983987,,,3.888911586,,,,,
Kenya,KEN,1982,40621.81641,31927.38086,36022.95313,17.55942917,2313.390488,1818.247083,2313.390488,495.1434051,4095.57227,0.1008219876,10.08219876,,,3.891643545,,,,,
Kenya,KEN,1983,41176.53516,31515.19141,34806.16016,18.23940468,2257.559163,1727.862941,2257.559163,529.696222,3290.96875,0.07992340145,7.992340145,,,3.872423775,,,,,
Kenya,KEN,1984,41904.60938,33942.72266,37070.48828,18.93773842,2212.756795,1792.332427,2212.756795,420.4243687,3127.76562,0.07464013306,7.464013306,,,3.828709063,,,,,
Kenya,KEN,1985,43695.89844,31738.52344,36836.62891,19.65122414,2223.571322,1615.091417,2223.571322,608.4799051,5098.10547,0.1166724029,11.66724029,,,3.767533927,,,,,
,,,,,,,,,,,,,,,Average,3.786978991,,,,,
Lesotho,LSO,1970,816.2810669,1031.414307,1052.759766,1.033049941,790.1661231,998.4166942,790.1661231,-208.250571,21.345459,0.02614964363,2.614964363,20.76457188,1061.694646,,,,,,
Lesotho,LSO,1971,740.0948486,1025.054932,1069.670532,1.054453015,701.8756057,972.1200636,701.8756057,-270.2444579,44.6156,0.06028362457,6.028362457,,,2.071833427,,,,,
Lesotho,LSO,1972,881.5835571,1293.655762,1338.581177,1.07633996,819.0567942,1201.902568,819.0567942,-382.8457738,44.925415,0.05095990577,5.095990577,,,2.075668113,,,,,
Lesotho,LSO,1973,1111.697144,1551.380371,1639.377441,1.099235058,1011.337053,1411.327231,1011.337053,-399.9901784,87.99707,0.07915561399,7.915561399,,,2.127125151,,,,,
Lesotho,LSO,1974,1178.554443,1746.887085,1813.501465,1.123854995,1048.671268,1554.370531,1048.671268,-505.6992624,66.61438,0.05652210672,5.652210672,,,2.239733606,,,,,
Lesotho,LSO,1975,1082.155518,1971.656738,2082.631836,1.150635004,940.4854834,1713.537943,940.4854834,-773.0524596,110.975098,0.1025500459,10.25500459,,,2.382870488,,,,,
Lesotho,LSO,1976,1260.959961,2253.229736,2479.497559,1.179723024,1068.861025,1909.965043,1068.861025,-841.1040175,226.267823,0.179440926,17.9440926,,,2.527997141,,,,,
Lesotho,LSO,1977,1483.299316,2340.360352,2740.578613,1.210798979,1225.058281,1932.905786,1225.058281,-707.8475047,400.218261,0.2698162513,26.98162513,,,2.634173816,,,,,
Lesotho,LSO,1978,1775.605713,2639.198486,2969.739014,1.243352056,1428.079605,2122.647784,1428.079605,-694.5681787,330.540528,0.1861564905,18.61564905,,,2.688561649,,,,,
Lesotho,LSO,1979,1582.807861,2498.455078,2935.141357,1.276662946,1239.800893,1957.020125,1239.800893,-717.2192315,436.686279,0.2758934232,27.58934232,,,2.67911971,,,,,
Lesotho,LSO,1980,1539.363281,2408.651855,2963.536377,1.31011796,1174.980672,1838.499989,1174.980672,-663.519317,554.884522,0.3604636598,36.04636598,,,2.620504817,,,,,
Lesotho,LSO,1981,1554.38147,2583.797852,3140.725342,1.343690038,1156.800621,1922.912114,1156.800621,-766.1114936,556.92749,0.3582952452,35.82952452,,,2.562523301,,,,,
Lesotho,LSO,1982,1610.16333,2662.592529,3300.470947,1.377346039,1169.03326,1933.1326,1169.03326,-764.0993397,637.878418,0.3961575861,39.61575861,,,2.504744401,,,,,
